<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20160314,000000,23.697,23.931,23.666,23.838,107841419,0
AAPL.US,D,20160315,000000,24.174,24.457,24.147,24.32,172314184,0
AAPL.US,D,20160316,000000,24.327,24.718,24.322,24.637,164726944,0
AAPL.US,D,20160317,000000,24.539,24.758,24.404,24.598,148028725,0
AAPL.US,D,20160318,000000,24.726,24.765,24.461,24.627,190107529,0
AAPL.US,D,20160321,000000,24.63,25.035,24.448,24.624,152681838,0
AAPL.US,D,20160322,000000,24.476,24.95,24.466,24.812,139529379,0
AAPL.US,D,20160323,000000,24.76,24.898,24.622,24.676,110539727,0
AAPL.US,D,20160324,000000,24.53,24.703,24.39,24.571,112386670,0
AAPL.US,D,20160328,000000,24.644,24.688,24.428,24.461,79050489,0
AAPL.US,D,20160329,000000,24.39,25.068,24.39,25.042,127358649,0
AAPL.US,D,20160330,000000,25.266,25.676,25.253,25.476,190691842,0
AAPL.US,D,20160331,000000,25.513,25.556,25.316,25.343,102999381,0
AAPL.US,D,20160401,000000,25.293,25.576,25.159,25.573,108007012,0
AAPL.US,D,20160404,000000,25.676,26.084,25.64,25.838,149621950,0
AAPL.US,D,20160405,000000,25.466,25.746,25.443,25.536,106608158,0
AAPL.US,D,20160406,000000,25.63,25.806,25.396,25.801,108170136,0
AAPL.US,D,20160407,000000,25.566,25.676,25.144,25.238,126863430,0
AAPL.US,D,20160408,000000,25.323,25.526,25.151,25.268,99037575,0
AAPL.US,D,20160411,000000,25.338,25.72,25.303,25.35,113895059,0
AAPL.US,D,20160412,000000,25.426,25.696,25.268,25.68,112446181,0
AAPL.US,D,20160413,000000,25.762,26.121,25.762,26.048,137319136,0
AAPL.US,D,20160414,000000,25.956,26.134,25.888,26.061,104214174,0
AAPL.US,D,20160415,000000,26.064,26.111,25.516,25.546,189317291,0
AAPL.US,D,20160418,000000,25.318,25.333,24.865,24.995,253214941,0
AAPL.US,D,20160419,000000,25.09,25.117,24.698,24.858,132419106,0
AAPL.US,D,20160420,000000,24.798,25.137,24.66,24.912,113577434,0
AAPL.US,D,20160421,000000,24.862,24.862,24.539,24.637,125892175,0
AAPL.US,D,20160422,000000,24.416,24.76,24.329,24.574,140709697,0
AAPL.US,D,20160425,000000,24.414,24.567,24.302,24.433,114611235,0
AAPL.US,D,20160426,000000,24.162,24.488,24.162,24.263,169812530,0
AAPL.US,D,20160427,000000,22.322,22.953,22.249,22.744,468049384,0
AAPL.US,D,20160428,000000,22.697,22.76,21.915,22.05,340193316,0
AAPL.US,D,20160429,000000,21.855,22.025,21.511,21.797,288311190,0
AAPL.US,D,20160502,000000,21.849,21.876,21.486,21.773,203683287,0
AAPL.US,D,20160503,000000,21.904,22.263,21.783,22.132,240752559,0
AAPL.US,D,20160504,000000,22.137,22.299,21.815,21.901,164905397,0
AAPL.US,D,20160505,000000,21.99,22.007,21.683,21.812,148050386,0
AAPL.US,D,20160506,000000,21.843,21.861,21.488,21.692,182931424,0
AAPL.US,D,20160509,000000,21.756,21.936,21.661,21.708,132396133,0
AAPL.US,D,20160510,000000,21.833,21.89,21.549,21.855,139424891,0
AAPL.US,D,20160511,000000,21.868,21.89,21.631,21.643,104014914,0
AAPL.US,D,20160512,000000,21.692,21.705,20.931,21.134,318978447,0
AAPL.US,D,20160513,000000,21.056,21.445,21.056,21.175,181363561,0
AAPL.US,D,20160516,000000,21.615,22.082,21.441,21.963,255272946,0
AAPL.US,D,20160517,000000,22.119,22.155,21.758,21.871,187694724,0
AAPL.US,D,20160518,000000,22.029,22.275,21.965,22.122,175775919,0
AAPL.US,D,20160519,000000,22.141,22.141,21.89,22.037,126491439,0
AAPL.US,D,20160520,000000,22.141,22.325,22.113,22.277,128725130,0
AAPL.US,D,20160523,000000,22.427,22.737,22.382,22.559,154840335,0
AAPL.US,D,20160524,000000,22.745,22.948,22.655,22.902,126712060,0
AAPL.US,D,20160525,000000,23.084,23.333,22.952,23.301,147372357,0
AAPL.US,D,20160526,000000,23.319,23.566,23.076,23.49,233149439,0
AAPL.US,D,20160527,000000,23.263,23.504,23.217,23.476,147508060,0
AAPL.US,D,20160531,000000,23.301,23.488,23.118,23.362,166706807,0
AAPL.US,D,20160601,000000,23.164,23.287,23.004,23.034,119871570,0
AAPL.US,D,20160602,000000,22.833,22.888,22.606,22.862,165148101,0
AAPL.US,D,20160603,000000,22.877,22.99,22.799,22.907,108368898,0
AAPL.US,D,20160606,000000,22.924,23.835,22.821,23.075,97407042,0
AAPL.US,D,20160607,000000,23.219,23.365,23.151,23.167,88510047,0
AAPL.US,D,20160608,000000,23.164,23.291,23.086,23.146,81736392,0
AAPL.US,D,20160609,000000,23.043,23.392,23.034,23.313,109722469,0
AAPL.US,D,20160610,000000,23.05,23.241,23.038,23.123,111117550,0
AAPL.US,D,20160613,000000,23.087,23.189,22.716,22.772,152078408,0
AAPL.US,D,20160614,000000,22.767,23.038,22.633,22.801,131880677,0
AAPL.US,D,20160615,000000,22.884,23.022,22.699,22.726,111186973,0
AAPL.US,D,20160616,000000,22.563,22.868,22.474,22.821,130420238,0
AAPL.US,D,20160617,000000,22.603,22.611,22.295,22.302,233453074,0
AAPL.US,D,20160620,000000,22.458,22.591,22.232,22.249,143007907,0
AAPL.US,D,20160621,000000,22.211,22.54,22.149,22.437,136487678,0
AAPL.US,D,20160622,000000,22.517,22.667,22.307,22.356,111896380,0
AAPL.US,D,20160623,000000,22.444,22.526,22.283,22.481,130627191,0
AAPL.US,D,20160624,000000,21.735,22.144,21.675,21.85,270533941,0
AAPL.US,D,20160627,000000,21.756,21.767,21.405,21.533,189375630,0
AAPL.US,D,20160628,000000,21.733,21.911,21.556,21.895,164704255,0
AAPL.US,D,20160629,000000,21.983,22.119,21.904,22.085,137137320,0
AAPL.US,D,20160630,000000,22.094,22.405,22.061,22.365,144462101,0
AAPL.US,D,20160701,000000,22.339,22.567,22.302,22.432,106583608,0
AAPL.US,D,20160705,000000,22.316,22.318,22.098,22.235,115974048,0
AAPL.US,D,20160706,000000,22.131,22.379,22.077,22.348,125341884,0
AAPL.US,D,20160707,000000,22.388,22.575,22.37,22.444,101407311,0
AAPL.US,D,20160708,000000,22.573,22.667,22.469,22.618,113500696,0
AAPL.US,D,20160711,000000,22.633,22.845,22.631,22.688,96868108,0
AAPL.US,D,20160712,000000,22.733,22.857,22.721,22.791,92782269,0
AAPL.US,D,20160713,000000,22.789,22.85,22.655,22.662,93243875,0
AAPL.US,D,20160714,000000,22.784,23.157,22.767,23.108,150102614,0
AAPL.US,D,20160715,000000,23.141,23.231,23.043,23.108,126267576,0
AAPL.US,D,20160718,000000,23.089,23.425,23.068,23.355,152912058,0
AAPL.US,D,20160719,000000,23.291,23.395,23.24,23.365,94457245,0
AAPL.US,D,20160720,000000,23.395,23.502,23.332,23.385,105406845,0
AAPL.US,D,20160721,000000,23.355,23.63,23.191,23.261,128852286,0
AAPL.US,D,20160722,000000,23.221,23.231,23,23.081,110340976,0
AAPL.US,D,20160725,000000,22.985,23.123,22.674,22.772,162748979,0
AAPL.US,D,20160726,000000,22.65,22.92,22.556,22.615,172939858,0
AAPL.US,D,20160727,000000,24.39,24.412,24.037,24.083,384149507,0
AAPL.US,D,20160728,000000,24.057,24.435,24.054,24.409,158801673,0
AAPL.US,D,20160729,000000,24.375,24.461,24.254,24.38,106084003,0
AAPL.US,D,20160801,000000,24.426,24.832,24.426,24.808,157171493,0
AAPL.US,D,20160802,000000,24.808,24.812,24.332,24.443,134355711,0
AAPL.US,D,20160803,000000,24.525,24.76,24.515,24.748,117006051,0
AAPL.US,D,20160804,000000,24.832,24.932,24.763,24.902,107293700,0
AAPL.US,D,20160805,000000,25,25.318,24.978,25.278,142370103,0
AAPL.US,D,20160808,000000,25.288,25.49,25.206,25.49,108879409,0
AAPL.US,D,20160809,000000,25.458,25.623,25.408,25.593,108353332,0
AAPL.US,D,20160810,000000,25.57,25.613,25.346,25.406,94779480,0
AAPL.US,D,20160811,000000,25.526,25.62,25.368,25.388,99214540,0
AAPL.US,D,20160812,000000,25.35,25.508,25.35,25.446,76082641,0
AAPL.US,D,20160815,000000,25.436,25.762,25.423,25.748,104086512,0
AAPL.US,D,20160816,000000,25.784,25.928,25.688,25.728,139376167,0
AAPL.US,D,20160817,000000,25.66,25.726,25.483,25.686,96652114,0
AAPL.US,D,20160818,000000,25.693,25.776,25.643,25.656,80329650,0
AAPL.US,D,20160819,000000,25.583,25.798,25.488,25.723,104311888,0
AAPL.US,D,20160822,000000,25.606,25.648,25.368,25.523,104511223,0
AAPL.US,D,20160823,000000,25.543,25.713,25.528,25.603,80718836,0
AAPL.US,D,20160824,000000,25.536,25.578,25.326,25.41,95752103,0
AAPL.US,D,20160825,000000,25.26,25.376,25.097,25.298,97381264,0
AAPL.US,D,20160826,000000,25.266,25.393,25.008,25.151,113939497,0
AAPL.US,D,20160829,000000,25.082,25.27,25.005,25.129,99582425,0
AAPL.US,D,20160830,000000,24.885,25.055,24.812,24.93,94977636,0
AAPL.US,D,20160831,000000,24.85,25.07,24.845,24.958,113502951,0
AAPL.US,D,20160901,000000,24.968,25.124,24.84,25.107,104291655,0
AAPL.US,D,20160902,000000,25.33,25.406,25.129,25.338,109537797,0
AAPL.US,D,20160906,000000,25.38,25.473,25.288,25.33,98828926,0
AAPL.US,D,20160907,000000,25.363,25.58,25.183,25.488,165295494,0
AAPL.US,D,20160908,000000,25.226,25.23,24.753,24.818,211139198,0
AAPL.US,D,20160909,000000,24.61,24.865,24.256,24.256,187178899,0
AAPL.US,D,20160912,000000,24.144,24.865,24.116,24.802,173948048,0
AAPL.US,D,20160913,000000,25.288,25.588,25.223,25.393,260375133,0
AAPL.US,D,20160914,000000,25.573,26.584,25.546,26.291,452140809,0
AAPL.US,D,20160915,000000,26.784,27.217,26.692,27.177,376521527,0
AAPL.US,D,20160916,000000,27.078,27.314,26.826,27.031,299578411,0
AAPL.US,D,20160919,000000,27.095,27.327,26.639,26.714,197193444,0
AAPL.US,D,20160920,000000,26.589,26.846,26.466,26.712,144270189,0
AAPL.US,D,20160921,000000,26.782,26.814,26.449,26.706,141220647,0
AAPL.US,D,20160922,000000,26.902,27.035,26.816,26.955,125432250,0
AAPL.US,D,20160923,000000,26.915,26.998,26.238,26.512,219810227,0
AAPL.US,D,20160926,000000,26.261,26.672,26.238,26.549,121724638,0
AAPL.US,D,20160927,000000,26.576,26.622,26.425,26.599,101595447,0
AAPL.US,D,20160928,000000,26.742,26.961,26.679,26.804,122637004,0
AAPL.US,D,20160929,000000,26.616,26.769,26.298,26.387,147296044,0
AAPL.US,D,20160930,000000,26.454,26.666,26.298,26.589,141799506,0
AAPL.US,D,20161003,000000,26.512,26.589,26.41,26.469,88627204,0
AAPL.US,D,20161004,000000,26.592,26.892,26.492,26.576,124582970,0
AAPL.US,D,20161005,000000,26.674,26.734,26.506,26.589,85011435,0
AAPL.US,D,20161006,000000,26.744,26.899,26.609,26.792,119285379,0
AAPL.US,D,20161007,000000,26.892,26.945,26.696,26.832,101866659,0
AAPL.US,D,20161010,000000,27.055,27.462,26.981,27.297,150309366,0
AAPL.US,D,20161011,000000,27.686,27.918,27.332,27.357,264766474,0
AAPL.US,D,20161012,000000,27.606,27.746,27.462,27.603,157127191,0
AAPL.US,D,20161013,000000,27.472,27.623,27.214,27.516,144895434,0
AAPL.US,D,20161014,000000,27.726,27.79,27.553,27.669,146496010,0
AAPL.US,D,20161017,000000,27.603,27.716,27.47,27.651,93554625,0
AAPL.US,D,20161018,000000,27.792,27.8,27.626,27.631,93698632,0
AAPL.US,D,20161019,000000,27.583,27.699,26.769,27.551,83028774,0
AAPL.US,D,20161020,000000,27.49,27.611,27.364,27.536,100403656,0
AAPL.US,D,20161021,000000,27.477,27.501,27.352,27.427,92917880,0
AAPL.US,D,20161024,000000,27.546,27.693,27.521,27.673,96584649,0
AAPL.US,D,20161025,000000,27.739,27.838,27.599,27.81,163903279,0
AAPL.US,D,20161026,000000,26.892,27.21,26.654,27.182,273632382,0
AAPL.US,D,20161027,000000,27.132,27.25,26.842,26.928,119151589,0
AAPL.US,D,20161028,000000,26.786,27.101,26.684,26.749,147854529,0
AAPL.US,D,20161031,000000,26.732,26.872,26.626,26.704,112322488,0
AAPL.US,D,20161101,000000,26.684,26.762,25.996,26.224,186326120,0
AAPL.US,D,20161102,000000,26.204,26.427,26.164,26.248,120452709,0
AAPL.US,D,20161103,000000,26.238,26.35,25.901,25.966,113919498,0
AAPL.US,D,20161104,000000,25.658,26.061,25.56,25.73,130434307,0
AAPL.US,D,20161107,000000,26.021,26.126,25.878,26.101,133616159,0
AAPL.US,D,20161108,000000,26.076,26.413,25.936,26.258,97163589,0
AAPL.US,D,20161109,000000,25.976,26.318,25.546,26.214,235781681,0
AAPL.US,D,20161110,000000,26.266,26.266,25.022,25.483,238256397,0
AAPL.US,D,20161111,000000,25.323,25.736,25.19,25.636,142622862,0
AAPL.US,D,20161114,000000,25.466,25.488,24.603,24.995,216462087,0
AAPL.US,D,20161115,000000,25.196,25.458,25.101,25.32,136472397,0
AAPL.US,D,20161116,000000,25.226,26.056,25.203,26.001,245921953,0
AAPL.US,D,20161117,000000,25.964,26.086,25.728,25.991,112089905,0
AAPL.US,D,20161118,000000,25.941,26.134,25.926,26.016,111154769,0
AAPL.US,D,20161121,000000,26.031,26.479,26.006,26.415,115520736,0
AAPL.US,D,20161122,000000,26.469,26.576,26.335,26.433,94759391,0
AAPL.US,D,20161123,000000,26.326,26.363,26.081,26.298,104544808,0
AAPL.US,D,20161125,000000,26.276,26.449,26.231,26.43,46807034,0
AAPL.US,D,20161128,000000,26.343,26.589,26.334,26.377,106186084,0
AAPL.US,D,20161129,000000,26.191,26.489,26.018,26.35,117037937,0
AAPL.US,D,20161130,000000,26.385,26.526,26.066,26.128,139403538,0
AAPL.US,D,20161201,000000,26.091,26.228,25.774,25.886,147545140,0
AAPL.US,D,20161202,000000,25.808,26.024,25.733,25.978,100923485,0
AAPL.US,D,20161205,000000,26.004,26.011,25.593,25.794,136614489,0
AAPL.US,D,20161206,000000,25.888,26.088,25.814,25.991,106541657,0
AAPL.US,D,20161207,000000,25.831,26.288,25.806,26.251,123977698,0
AAPL.US,D,20161208,000000,26.208,26.579,26.148,26.509,109481920,0
AAPL.US,D,20161209,000000,26.552,27.114,26.552,26.941,141117379,0
AAPL.US,D,20161212,000000,26.786,27.182,26.594,26.789,109625723,0
AAPL.US,D,20161213,000000,26.915,27.407,26.896,27.23,177376840,0
AAPL.US,D,20161214,000000,27.192,27.474,27.177,27.23,136875234,0
AAPL.US,D,20161215,000000,27.277,27.603,27.24,27.382,183549763,0
AAPL.US,D,20161216,000000,27.539,27.546,27.342,27.42,163710479,0
AAPL.US,D,20161219,000000,27.377,27.746,27.367,27.581,111256914,0
AAPL.US,D,20161220,000000,27.603,27.772,27.591,27.651,79863790,0
AAPL.US,D,20161221,000000,27.616,27.751,27.611,27.676,91537022,0
AAPL.US,D,20161222,000000,27.511,27.549,27.34,27.496,106428317,0
AAPL.US,D,20161223,000000,27.327,27.551,27.327,27.551,58273374,0
AAPL.US,D,20161227,000000,27.551,27.848,27.543,27.721,74043403,0
AAPL.US,D,20161228,000000,27.778,27.902,27.474,27.606,81672647,0
AAPL.US,D,20161229,000000,27.533,27.689,27.521,27.603,62394052,0
AAPL.US,D,20161230,000000,27.583,27.706,27.29,27.382,129373753,0
AAPL.US,D,20170103,000000,27.377,27.506,27.124,27.462,117335300,0
AAPL.US,D,20170104,000000,27.39,27.549,27.367,27.432,86797660,0
AAPL.US,D,20170105,000000,27.407,27.629,27.38,27.573,91768991,0
AAPL.US,D,20170106,000000,27.611,27.938,27.539,27.875,130794921,0
AAPL.US,D,20170109,000000,27.885,28.239,27.882,28.131,133817534,0
AAPL.US,D,20170110,000000,28.079,28.227,27.97,28.161,89610040,0
AAPL.US,D,20170111,000000,28.071,28.351,28.04,28.311,111863294,0
AAPL.US,D,20170112,000000,28.107,28.207,27.948,28.197,112809926,0
AAPL.US,D,20170113,000000,28.161,28.281,28.089,28.144,107420143,0
AAPL.US,D,20170117,000000,27.98,28.424,27.95,28.369,135034281,0
AAPL.US,D,20170118,000000,28.369,28.486,28.301,28.367,95496864,0
AAPL.US,D,20170119,000000,28.231,28.391,28.224,28.319,100851056,0
AAPL.US,D,20170120,000000,28.473,28.473,28.309,28.369,120188255,0
AAPL.US,D,20170123,000000,28.369,28.563,28.317,28.391,82316262,0
AAPL.US,D,20170124,000000,28.264,28.394,28.254,28.361,95561366,0
AAPL.US,D,20170125,000000,28.466,28.867,28.434,28.815,133965866,0
AAPL.US,D,20170126,000000,28.762,28.947,28.749,28.829,107250598,0
AAPL.US,D,20170127,000000,28.877,28.927,28.749,28.832,85099465,0
AAPL.US,D,20170130,000000,28.59,28.752,28.526,28.752,125806656,0
AAPL.US,D,20170131,000000,28.643,28.699,28.516,28.692,168812105,0
AAPL.US,D,20170201,000000,30.031,30.851,30.025,30.437,466389604,0
AAPL.US,D,20170202,000000,30.255,30.589,30.208,30.39,135887799,0
AAPL.US,D,20170203,000000,30.335,30.541,30.303,30.513,103660973,0
AAPL.US,D,20170206,000000,30.526,30.853,30.473,30.809,110461961,0
AAPL.US,D,20170207,000000,30.863,31.224,30.843,31.092,153273145,0
AAPL.US,D,20170208,000000,31.055,31.257,31.022,31.211,90783000,0
AAPL.US,D,20170209,000000,31.257,31.451,31.124,31.447,101223577,0
AAPL.US,D,20170210,000000,31.457,31.568,31.357,31.374,81371937,0
AAPL.US,D,20170213,000000,31.6,31.77,31.524,31.653,93131511,0
AAPL.US,D,20170214,000000,31.693,32.077,31.643,32.059,130809220,0
AAPL.US,D,20170215,000000,32.181,32.356,31.965,32.178,141643405,0
AAPL.US,D,20170216,000000,32.218,32.266,32.017,32.141,90707249,0
AAPL.US,D,20170217,000000,32.079,32.251,32.079,32.229,88975269,0
AAPL.US,D,20170221,000000,32.346,32.473,32.286,32.46,92370302,0
AAPL.US,D,20170222,000000,32.396,32.56,32.318,32.557,74109312,0
AAPL.US,D,20170223,000000,32.62,32.64,32.364,32.411,78367697,0
AAPL.US,D,20170224,000000,32.269,32.451,32.124,32.451,89404299,0
AAPL.US,D,20170227,000000,32.562,32.63,32.358,32.513,80597955,0
AAPL.US,D,20170228,000000,32.55,32.63,32.46,32.527,89072333,0
AAPL.US,D,20170301,000000,32.742,33.278,32.67,33.195,147405777,0
AAPL.US,D,20170302,000000,33.241,33.31,32.944,32.992,107681169,0
AAPL.US,D,20170303,000000,32.949,33.203,32.906,33.193,84147588,0
AAPL.US,D,20170306,000000,33.089,33.191,32.906,33.084,79784884,0
AAPL.US,D,20170307,000000,33.016,33.235,32.952,33.128,70279676,0
AAPL.US,D,20170308,000000,32.989,33.195,32.959,33.002,75681573,0
AAPL.US,D,20170309,000000,32.939,32.952,32.543,32.926,86819703,0
AAPL.US,D,20170310,000000,33.064,33.086,32.916,33.036,77863850,0
AAPL.US,D,20170313,000000,33.042,33.106,32.959,33.052,73372240,0
AAPL.US,D,20170314,000000,33.076,33.161,32.962,32.999,64474727,0
AAPL.US,D,20170315,000000,33.102,33.422,33.006,33.354,108201929,0
AAPL.US,D,20170316,000000,33.414,33.484,33.304,33.407,80996319,0
AAPL.US,D,20170317,000000,33.48,33.48,33.215,33.238,159787961,0
AAPL.US,D,20170320,000000,33.34,33.597,33.297,33.59,90725146,0
AAPL.US,D,20170321,000000,33.747,33.905,33.181,33.205,166481780,0
AAPL.US,D,20170322,000000,33.205,33.62,33.188,33.58,108911104,0
AAPL.US,D,20170323,000000,33.542,33.614,33.39,33.46,85689256,0
AAPL.US,D,20170324,000000,33.597,33.654,33.327,33.397,90215116,0
AAPL.US,D,20170327,000000,33.096,33.532,32.912,33.45,93578663,0
AAPL.US,D,20170328,000000,33.457,34.202,33.392,34.145,137954268,0
AAPL.US,D,20170329,000000,34.115,34.308,33.998,34.218,118145414,0
AAPL.US,D,20170330,000000,34.235,34.31,34.072,34.175,78762087,0
AAPL.US,D,20170331,000000,34.125,34.255,33.958,34.11,79146674,0
AAPL.US,D,20170403,000000,34.122,34.218,33.968,34.12,84170622,0
AAPL.US,D,20170404,000000,34.012,34.405,33.992,34.375,81829795,0
AAPL.US,D,20170405,000000,34.242,34.538,34.148,34.198,113780479,0
AAPL.US,D,20170406,000000,34.26,34.315,34.06,34.11,85482937,0
AAPL.US,D,20170407,000000,34.128,34.232,34.015,34.032,70215626,0
AAPL.US,D,20170410,000000,34.095,34.162,33.93,33.992,70273689,0
AAPL.US,D,20170411,000000,33.94,34.035,33.255,33.627,127943941,0
AAPL.US,D,20170412,000000,33.62,33.754,33.482,33.67,83724854,0
AAPL.US,D,20170413,000000,33.697,33.809,33.492,33.492,72194666,0
AAPL.US,D,20170417,000000,33.592,33.69,33.447,33.677,65805578,0
AAPL.US,D,20170418,000000,33.577,33.73,33.507,33.527,59231174,0
AAPL.US,D,20170419,000000,33.69,33.72,33.352,33.404,69571139,0
AAPL.US,D,20170420,000000,33.532,33.935,33.517,33.823,94291681,0
AAPL.US,D,20170421,000000,33.823,33.878,33.682,33.784,70038593,0
AAPL.US,D,20170424,000000,34.072,34.18,33.995,34.105,72095062,0
AAPL.US,D,20170425,000000,34.17,34.408,34.16,34.318,78637816,0
AAPL.US,D,20170426,000000,34.302,34.335,34.042,34.115,84302068,0
AAPL.US,D,20170427,000000,34.172,34.228,34.025,34.142,59836049,0
AAPL.US,D,20170428,000000,34.212,34.262,34.015,34.108,87854222,0
AAPL.US,D,20170501,000000,34.451,34.956,34.42,34.806,141200607,0
AAPL.US,D,20170502,000000,35.035,35.161,34.868,35.027,187130030,0
AAPL.US,D,20170503,000000,34.568,35.022,34.255,34.923,192086549,0
AAPL.US,D,20170504,000000,34.79,34.943,34.618,34.793,98323831,0
AAPL.US,D,20170505,000000,34.85,35.376,34.85,35.371,115091795,0
AAPL.US,D,20170508,000000,35.386,36.494,35.386,36.331,205035154,0
AAPL.US,D,20170509,000000,36.537,36.771,36.433,36.567,164384677,0
AAPL.US,D,20170510,000000,36.477,36.554,36.114,36.388,108575926,0
AAPL.US,D,20170511,000000,36.348,36.73,36.313,36.702,114248349,0
AAPL.US,D,20170512,000000,36.881,37.298,36.873,37.218,136022347,0
AAPL.US,D,20170515,000000,37.198,37.349,36.969,37.121,108693597,0
AAPL.US,D,20170516,000000,37.18,37.21,36.886,37.069,83868741,0
AAPL.US,D,20170517,000000,36.624,36.851,35.693,35.822,212562803,0
AAPL.US,D,20170518,000000,36.064,36.562,36.036,36.371,140792724,0
AAPL.US,D,20170519,000000,36.572,36.71,36.388,36.492,112776590,0
AAPL.US,D,20170522,000000,36.714,36.853,36.455,36.712,96192068,0
AAPL.US,D,20170523,000000,36.931,36.931,36.554,36.674,83502685,0
AAPL.US,D,20170524,000000,36.682,36.753,36.398,36.562,80558288,0
AAPL.US,D,20170525,000000,36.657,36.799,36.484,36.69,80609187,0
AAPL.US,D,20170526,000000,36.714,36.771,36.554,36.627,91820019,0
AAPL.US,D,20170530,000000,36.582,36.819,36.56,36.642,84383686,0
AAPL.US,D,20170531,000000,36.707,36.753,36.331,36.418,102573184,0
AAPL.US,D,20170601,000000,36.52,36.56,36.293,36.522,68719926,0
AAPL.US,D,20170602,000000,36.622,37.066,36.451,37.066,116197831,0
AAPL.US,D,20170605,000000,36.796,36.823,36.592,36.7,106049537,0
AAPL.US,D,20170606,000000,36.692,37.148,36.67,36.823,111541235,0
AAPL.US,D,20170607,000000,36.961,37.19,36.829,37.046,88164193,0
AAPL.US,D,20170608,000000,37.016,37.086,36.811,36.953,88693829,0
AAPL.US,D,20170609,000000,37.001,37.001,34.816,35.518,271738197,0
AAPL.US,D,20170612,000000,34.748,34.833,33.975,34.67,302835030,0
AAPL.US,D,20170613,000000,35.085,35.154,34.606,34.956,143008626,0
AAPL.US,D,20170614,000000,35.166,35.166,34.292,34.606,131933586,0
AAPL.US,D,20170615,000000,34.17,34.447,33.905,34.405,132799391,0
AAPL.US,D,20170616,000000,34.28,34.451,33.902,33.92,210834400,0
AAPL.US,D,20170619,000000,34.25,34.99,34.25,34.893,136171120,0
AAPL.US,D,20170620,000000,35.019,35.019,34.556,34.573,104378245,0
AAPL.US,D,20170621,000000,34.696,34.828,34.476,34.78,89193395,0
AAPL.US,D,20170622,000000,34.756,34.983,34.598,34.723,80051508,0
AAPL.US,D,20170623,000000,34.6,35.085,34.596,34.878,148574951,0
AAPL.US,D,20170626,000000,35.087,35.354,34.66,34.768,107704332,0
AAPL.US,D,20170627,000000,34.573,34.85,34.24,34.268,103729099,0
AAPL.US,D,20170628,000000,34.449,34.838,34.132,34.77,92508121,0
AAPL.US,D,20170629,000000,34.5,34.6,33.922,34.255,131927415,0
AAPL.US,D,20170630,000000,34.439,34.56,34.28,34.338,96484504,0
AAPL.US,D,20170703,000000,34.54,34.64,34.118,34.212,59884533,0
AAPL.US,D,20170705,000000,34.258,34.52,34.028,34.355,90390627,0
AAPL.US,D,20170706,000000,34.098,34.212,33.955,34.028,101125823,0
AAPL.US,D,20170707,000000,34.07,34.51,34.07,34.378,78512140,0
AAPL.US,D,20170710,000000,34.36,34.798,34.182,34.586,88417402,0
AAPL.US,D,20170711,000000,34.506,34.776,34.425,34.698,82721850,0
AAPL.US,D,20170712,000000,34.78,34.853,34.528,34.748,104283003,0
AAPL.US,D,20170713,000000,34.69,35.401,34.676,35.231,105197431,0
AAPL.US,D,20170714,000000,35.278,35.605,35.125,35.534,84376223,0
AAPL.US,D,20170717,000000,35.478,35.982,35.421,35.66,99699216,0
AAPL.US,D,20170718,000000,35.574,35.793,35.444,35.783,74868493,0
AAPL.US,D,20170719,000000,35.876,36.102,35.75,36.009,87704095,0
AAPL.US,D,20170720,000000,36.119,36.178,35.806,35.844,72142542,0
AAPL.US,D,20170721,000000,35.76,35.866,35.494,35.826,105364155,0
AAPL.US,D,20170724,000000,35.902,36.345,35.74,36.263,90046667,0
AAPL.US,D,20170725,000000,36.193,36.682,36.193,36.415,78977394,0
AAPL.US,D,20170726,000000,36.564,36.7,36.492,36.592,65993549,0
AAPL.US,D,20170727,000000,36.662,36.712,35.117,35.896,136035657,0
AAPL.US,D,20170728,000000,35.737,35.816,35.571,35.647,72125014,0
AAPL.US,D,20170731,000000,35.74,35.842,35.316,35.458,82684228,0
AAPL.US,D,20170801,000000,35.548,35.814,35.384,35.775,143177131,0
AAPL.US,D,20170802,000000,37.982,38.087,37.232,37.464,292491710,0
AAPL.US,D,20170803,000000,37.441,37.481,36.961,37.091,111670354,0
AAPL.US,D,20170804,000000,37.212,37.524,37.119,37.29,86069926,0
AAPL.US,D,20170807,000000,37.444,37.896,37.354,37.868,91558245,0
AAPL.US,D,20170808,000000,37.816,38.585,37.739,38.159,151550765,0
AAPL.US,D,20170809,000000,37.977,38.452,37.942,38.402,109320346,0
AAPL.US,D,20170810,000000,38.272,38.297,37.013,37.178,165686285,0
AAPL.US,D,20170811,000000,37.481,37.962,37.357,37.697,109614110,0
AAPL.US,D,20170814,000000,38.135,38.347,37.997,38.259,92225931,0
AAPL.US,D,20170815,000000,38.455,38.82,38.329,38.677,122745272,0
AAPL.US,D,20170816,000000,38.76,38.9,38.332,38.525,115406485,0
AAPL.US,D,20170817,000000,38.425,38.467,37.781,37.787,114875420,0
AAPL.US,D,20170818,000000,37.787,38.172,37.509,37.701,114465635,0
AAPL.US,D,20170821,000000,37.701,37.794,37.126,37.629,110047425,0
AAPL.US,D,20170822,000000,37.878,38.297,37.826,38.242,90110744,0
AAPL.US,D,20170823,000000,38.075,38.412,38.027,38.292,80960697,0
